student_id,day_of_week,meal_time,meal_type,is_weekend,class_day,assignment_deadline,temperature_c,humidity,wind_speed,rain_mm,air_quality_index,rising_time_min,sleeping_time_min,mess_duration_min
2101156,1,1,0,0,0,1,27.04,50.1,1.01,0.74,92.0,457,1347,32.99
2101143,5,1,0,1,1,1,30.73,57.57,1.57,0.0,84.1,524,1439,42.16
2101093,5,0,0,1,1,1,31.27,56.23,3.08,0.0,81.5,459,1348,29.18
2101036,4,2,1,0,0,0,32.76,60.45,2.93,0.0,100.6,482,1410,46.2
2101099,2,2,0,0,0,1,31.64,77.36,4.18,0.85,133.1,452,1390,41.62
2101072,1,1,1,0,0,1,34.57,73.32,2.41,0.1,133.4,404,1363,47.25
2101097,4,0,0,0,0,0,33.71,60.41,3.79,2.22,98.0,513,1432,10.0
2101025,2,1,0,0,0,0,26.54,41.72,2.26,0.89,72.3,389,1416,37.78
2101091,1,0,0,0,1,1,32.67,71.12,2.25,0.85,134.7,394,1356,20.78
2101011,4,2,0,0,0,1,28.57,51.04,3.41,0.21,101.5,410,1325,37.82
2101081,4,2,0,0,0,0,32.55,55.05,3.67,0.0,91.7,414,1327,41.87
2101140,4,1,0,0,1,0,31.72,60.78,3.28,0.14,97.5,461,1300,36.35
2101033,2,1,0,0,0,0,25.71,46.31,2.27,0.1,79.0,383,1369,30.91
2101026,5,2,0,1,1,1,29.21,60.94,1.81,2.58,87.3,453,1438,54.07
2101059,6,0,1,1,1,0,30.97,51.46,2.61,0.0,110.2,444,1439,16.94
2101181,4,2,1,0,0,1,28.07,45.41,2.94,0.17,86.6,496,1369,48.63
2101053,4,2,0,0,0,0,32.52,58.79,3.65,0.0,107.3,453,1431,26.97
2101188,1,1,0,0,0,1,32.24,77.11,2.25,0.3,138.3,472,1402,41.43
2101050,5,2,1,1,1,1,27.46,57.45,4.01,0.0,83.2,565,1412,60.18
2101012,4,2,0,0,0,1,27.72,50.48,4.51,0.43,92.6,469,1367,36.96
2101156,4,2,0,0,0,1,29.24,50.37,3.43,0.09,95.1,466,1339,40.06
2101024,6,0,0,1,1,1,29.18,63.48,1.74,0.62,123.1,580,1405,25.31
2101023,0,2,0,0,0,1,29.18,38.4,2.4,3.33,89.8,401,1393,38.53
2101107,2,1,0,0,0,1,29.78,71.36,3.08,0.0,129.7,423,1305,27.38
2101041,1,2,1,0,0,1,27.67,43.17,2.2,1.14,94.6,370,1364,52.38
2101121,1,2,1,0,0,1,27.49,49.75,2.65,0.14,100.1,481,1405,43.93
2101105,5,0,0,1,1,1,30.77,63.83,1.74,1.69,107.9,462,1400,26.56
2101143,2,1,0,0,0,0,25.26,41.1,2.53,3.21,72.2,480,1439,22.58
2101063,3,1,0,0,0,1,34.15,64.3,4.13,2.12,110.3,477,1380,44.76
2101056,2,1,0,0,0,0,25.41,48.96,3.05,0.48,64.4,397,1379,33.61
2101048,4,2,0,0,0,1,29.94,48.75,3.48,0.0,96.9,435,1350,47.51
2101150,1,1,1,0,0,1,34.18,71.07,2.74,0.6,128.1,487,1280,25.49
2101075,6,2,0,1,1,0,31.52,50.86,2.63,0.0,118.4,514,1436,52.24
2101170,2,2,1,0,1,0,25.64,43.28,2.57,0.0,63.3,414,1375,42.15
2101100,0,0,0,0,0,1,30.41,74.51,1.34,0.0,133.7,442,1425,15.37
2101158,2,1,1,0,0,0,25.68,42.61,3.01,0.0,66.7,449,1275,39.81
2101135,6,1,0,1,0,1,28.33,68.79,2.44,0.07,119.7,487,1377,32.59
2101138,5,1,0,1,1,1,29.22,51.56,2.99,0.0,85.0,386,1414,47.72
2101194,3,0,0,0,0,1,27.16,54.21,2.56,0.0,59.6,487,1256,20.0
2101091,5,0,1,1,1,1,29.82,56.27,3.36,1.16,86.2,462,1389,37.75
2101170,5,1,0,1,1,1,31.26,60.62,0.77,0.0,99.7,449,1399,37.25
2101165,4,0,0,0,0,0,33.39,58.5,3.14,1.62,97.0,451,1439,10.0
2101086,1,1,1,0,0,1,33.12,74.2,1.94,1.25,130.9,479,1347,40.16
2101139,3,0,1,0,1,1,25.49,52.49,3.35,0.0,64.0,385,1392,25.81
2101090,4,0,1,0,0,0,30.91,51.64,2.47,0.6,93.3,381,1423,29.04
2101133,6,1,0,1,1,1,29.6,66.21,2.92,0.24,129.0,475,1437,46.62
2101083,6,1,0,1,1,0,31.32,51.55,2.1,0.17,100.1,416,1358,39.8
2101099,6,2,0,1,1,1,28.96,64.05,1.14,1.66,113.7,489,1412,53.27
2101048,2,1,0,0,0,1,32.11,75.35,3.54,0.0,127.5,429,1354,40.39
2101127,2,1,0,0,0,1,31.17,78.4,3.75,0.63,135.4,384,1334,33.05
2101190,5,0,1,1,1,1,30.1,60.7,2.71,2.7,94.2,454,1366,27.51
2101071,0,1,0,0,0,1,31.78,68.61,2.53,0.0,142.5,502,1331,27.46
2101014,0,2,0,0,0,1,30.04,42.78,1.7,3.07,91.7,490,1350,47.19
2101141,2,1,0,0,0,0,26.15,41.31,2.8,0.0,87.7,382,1313,29.88
2101041,2,0,0,0,0,0,26.2,41.41,2.41,0.0,63.2,390,1350,19.31
2101139,3,1,0,0,0,1,34.69,60.75,3.08,0.0,118.1,392,1409,26.82
2101132,2,2,0,0,0,1,31.44,76.54,4.04,0.0,123.3,419,1393,47.12
2101189,1,2,0,0,0,1,27.11,42.22,3.02,0.17,76.5,455,1351,45.31
2101118,2,0,0,0,0,0,24.64,41.77,2.32,0.0,87.6,388,1337,18.2
2101024,0,2,0,0,0,1,31.53,72.5,3.24,6.37,118.8,548,1412,42.26
2101056,6,2,0,1,1,1,29.92,67.42,2.82,1.04,116.3,433,1360,44.17
2101054,5,1,0,1,1,1,31.16,56.13,2.0,0.0,89.8,538,1371,45.43
2101187,2,1,0,0,0,1,31.85,78.25,2.47,0.19,134.0,333,1350,31.7
2101172,3,0,1,0,1,1,33.27,64.93,3.96,1.11,119.8,536,1439,25.5
2101082,6,0,0,1,1,1,28.95,65.01,2.75,2.37,100.4,411,1404,37.14
2101175,6,2,0,1,1,0,30.16,51.87,3.48,0.0,97.5,477,1439,51.52
2101119,0,0,0,0,0,1,30.94,67.69,3.3,8.63,116.6,468,1350,19.28
2101063,2,1,0,0,0,0,25.58,35.65,3.47,0.67,63.7,418,1379,43.27
2101019,1,2,1,0,0,1,29.19,48.5,1.55,0.11,75.8,425,1383,51.71
2101182,1,2,1,0,0,1,33.46,71.74,2.49,0.0,126.9,480,1324,41.85
2101178,1,0,0,0,0,1,28.76,45.14,2.09,0.49,90.3,464,1412,17.32
2101149,5,0,1,1,1,1,30.47,64.6,2.84,1.71,109.0,492,1439,28.3
2101021,5,0,0,1,1,1,29.39,50.34,4.29,0.0,80.3,455,1439,19.33
2101111,2,2,0,0,0,1,32.34,73.12,2.51,0.31,131.7,443,1423,43.19
2101079,2,0,0,0,0,1,32.22,78.69,3.1,1.23,136.1,475,1351,15.59
2101136,2,0,0,0,0,0,25.24,44.77,2.16,0.41,77.5,442,1314,19.04
2101177,3,1,0,0,1,1,25.87,49.46,1.48,0.45,82.7,468,1437,39.95
2101107,5,1,1,1,1,1,29.53,55.9,2.3,2.04,94.9,440,1328,43.97
2101189,0,0,0,0,0,1,28.75,43.78,2.43,1.33,96.6,451,1343,23.61
2101039,5,0,1,1,1,1,30.44,58.38,2.39,0.0,91.7,435,1432,29.44
2101021,0,0,0,0,0,1,31.98,69.6,2.6,9.69,123.6,409,1393,10.0
2101024,2,1,0,0,0,0,25.82,49.56,2.75,0.0,71.3,497,1393,29.1
2101036,3,1,0,0,0,1,26.44,49.49,2.97,0.0,75.2,480,1365,27.81
2101066,6,1,0,1,1,1,27.85,63.7,2.58,1.36,123.3,518,1439,39.18
2101062,1,0,0,0,0,1,24.95,51.56,2.08,0.44,81.6,453,1433,22.2
2101156,4,0,0,0,0,1,27.56,52.23,3.96,0.0,93.4,469,1369,19.76
2101057,5,2,0,1,1,1,30.26,52.96,3.61,0.8,85.2,510,1424,56.61
2101177,3,0,0,0,1,1,33.82,66.16,2.82,0.86,112.7,464,1431,22.56
2101151,0,0,1,0,1,1,31.78,71.57,2.1,0.7,155.7,442,1419,32.9
2101188,4,0,0,0,0,0,32.81,57.66,4.52,0.0,92.3,470,1429,22.17
2101198,4,2,0,0,0,0,31.82,57.77,3.98,1.02,94.5,486,1360,37.33
2101015,6,1,0,1,1,1,30.05,67.47,3.23,0.0,133.7,445,1397,47.27
2101136,6,1,1,1,1,1,29.73,59.35,1.94,1.14,115.8,475,1331,47.32
2101173,0,0,0,0,0,1,31.42,74.07,0.95,0.0,143.2,475,1426,16.19
2101007,0,1,0,0,1,1,28.14,42.69,2.19,0.0,105.2,343,1397,30.65
2101033,5,2,0,1,1,1,27.51,56.22,3.53,0.0,72.2,408,1336,51.11
2101060,1,2,1,0,0,1,32.06,77.49,3.09,0.0,125.2,401,1387,54.65
2101042,4,1,0,0,0,1,28.72,47.75,3.74,2.1,93.3,394,1318,37.81
2101160,1,2,1,0,0,1,33.49,78.85,2.19,0.32,115.6,474,1402,47.45
2101027,0,0,0,0,0,1,29.54,47.16,2.6,0.0,97.5,436,1437,18.15
2101184,5,0,0,1,1,1,30.39,58.58,4.15,1.9,90.8,422,1348,35.02
2101072,4,0,0,0,0,0,32.13,60.75,3.94,0.29,107.3,399,1362,29.56
2101119,5,0,1,1,1,1,31.16,61.24,1.94,0.98,99.4,532,1396,24.49
2101082,4,2,0,0,0,0,32.63,63.42,4.01,1.44,99.8,369,1394,46.2
2101070,3,2,0,0,0,1,27.48,48.92,3.11,0.0,76.6,454,1439,37.19
2101173,3,0,0,0,0,1,33.3,68.5,3.57,0.2,115.5,433,1436,19.77
2101071,0,1,1,0,0,1,31.46,66.79,3.64,8.44,135.5,499,1319,39.45
2101195,6,0,0,1,1,0,30.96,48.99,2.82,2.52,100.3,476,1435,27.51
2101127,0,2,0,0,0,1,29.16,43.87,1.99,0.82,104.1,388,1331,42.58
2101072,0,0,0,0,0,1,30.04,41.82,2.62,1.86,109.1,423,1340,18.37
2101172,1,1,1,0,0,1,26.89,46.58,3.31,0.0,102.3,523,1425,35.8
2101056,1,0,1,0,0,1,27.19,44.69,2.52,0.0,91.8,400,1332,19.0
2101068,0,2,0,0,0,1,29.87,44.59,2.45,0.42,101.4,459,1378,37.96
2101177,0,2,0,0,1,1,30.79,67.79,3.62,7.72,136.9,464,1434,46.81
2101038,5,2,0,1,1,1,28.95,54.37,3.24,1.67,87.6,526,1425,53.41
2101176,4,0,1,0,0,1,27.65,55.8,3.67,0.0,83.3,393,1419,25.99
2101001,3,2,1,0,1,1,26.91,48.65,3.21,1.18,56.7,478,1381,59.81
2101002,2,0,0,0,0,0,25.46,39.56,3.07,0.0,64.2,378,1396,10.0
2101028,5,2,0,1,0,1,32.13,63.45,1.78,0.13,94.4,427,1412,61.11
2101123,0,2,0,0,1,1,31.14,67.4,3.58,8.01,131.9,425,1385,42.15
2101170,6,1,0,1,1,0,31.41,56.57,1.64,0.19,102.4,437,1415,34.18
2101169,3,1,0,0,0,1,34.54,64.3,3.51,0.57,115.4,364,1342,33.01
2101125,5,2,0,1,1,1,29.69,62.17,2.15,0.0,90.7,503,1432,64.05
2101128,2,0,0,0,0,1,31.28,81.18,2.8,0.22,121.0,446,1326,16.61
2101198,5,0,0,1,1,1,28.9,53.65,2.63,0.88,80.0,505,1357,29.46
2101189,2,1,0,0,0,0,26.02,43.52,2.79,3.42,72.7,414,1383,38.99
2101014,1,0,1,0,1,1,35.25,75.91,2.17,0.52,135.1,481,1350,26.87
2101112,0,2,0,0,0,1,31.54,69.21,1.23,1.13,134.4,447,1371,43.14
2101073,6,2,0,1,1,0,31.25,53.86,2.23,0.74,104.2,449,1437,38.82
2101027,0,1,1,0,0,1,32.61,68.67,1.56,2.07,154.7,400,1406,41.0
2101159,2,0,0,0,1,1,30.5,80.0,4.0,2.59,129.4,482,1421,24.35
2101108,0,2,0,0,0,1,28.93,45.04,2.27,0.0,94.8,399,1379,47.21
2101132,0,1,1,0,0,1,30.64,66.92,3.7,8.29,112.6,410,1396,36.1
2101103,6,0,1,1,1,0,30.36,52.82,3.47,0.73,100.7,457,1438,21.29
2101014,5,1,1,1,1,1,28.22,57.81,2.62,1.97,74.9,505,1327,52.08
2101173,6,2,0,1,1,1,28.22,64.82,2.43,0.0,119.4,485,1431,51.99
2101080,5,0,0,1,1,1,30.26,59.21,2.6,0.0,78.3,457,1391,25.56
2101044,2,2,1,0,1,0,26.78,43.38,2.39,0.0,77.7,429,1417,42.46
2101127,6,1,1,1,1,0,30.96,49.18,3.28,1.71,95.8,423,1375,34.73
2101061,0,2,1,0,0,1,29.23,37.26,1.53,0.61,100.7,410,1380,38.68
2101137,3,2,0,0,0,1,33.09,61.31,3.79,0.84,105.2,416,1439,43.11
2101102,0,2,1,0,0,1,30.99,43.91,1.79,0.53,88.1,489,1416,41.83
2101090,5,1,0,1,0,1,31.51,59.49,1.85,0.92,100.0,423,1430,45.02
2101020,3,1,1,0,0,1,33.42,69.38,4.17,0.53,107.3,500,1379,37.94
2101038,0,2,1,0,0,1,30.98,74.98,2.42,7.63,121.4,480,1409,47.67
2101173,0,0,0,0,0,1,30.37,67.19,0.56,0.0,137.0,463,1436,18.92
2101193,1,0,1,0,0,1,33.03,78.12,2.28,1.32,122.2,488,1378,23.09
2101110,2,1,0,0,0,1,30.78,83.46,2.79,0.75,126.9,503,1399,37.13
2101093,0,2,0,0,0,1,30.77,68.52,3.64,6.63,132.7,421,1327,48.29
2101036,3,2,0,0,0,1,25.45,51.46,1.53,0.0,72.3,494,1376,46.41
2101143,6,2,0,1,1,1,29.04,62.9,1.96,1.63,105.3,497,1439,41.19
2101129,3,0,1,0,0,1,34.21,63.6,3.17,0.0,122.9,367,1325,25.32
2101107,3,0,0,0,0,1,26.49,51.84,1.82,0.0,54.1,419,1323,10.8
2101054,5,0,0,1,1,1,30.97,61.8,1.6,0.84,100.2,538,1381,30.73
2101017,0,2,0,0,0,1,29.2,48.25,1.78,2.37,111.8,360,1439,45.82
2101193,0,1,1,0,0,1,32.43,71.87,2.16,0.0,143.2,495,1386,40.24
2101048,2,0,0,0,0,0,24.74,44.52,3.76,0.0,78.9,403,1353,20.23
2101130,5,2,0,1,1,1,30.44,53.49,2.46,0.0,91.4,468,1437,42.87
2101013,2,1,0,0,0,0,27.18,44.82,1.99,1.75,78.5,317,1396,39.08
2101136,2,2,1,0,0,1,32.09,77.27,4.0,0.75,141.1,421,1307,53.66
2101038,1,1,0,0,0,1,27.38,47.4,1.62,1.9,88.1,463,1434,31.34
2101140,4,0,0,0,1,0,32.72,63.29,2.73,0.0,75.8,445,1327,24.23
2101040,0,2,1,0,0,1,30.27,65.6,3.42,7.94,135.0,428,1314,47.88
2101099,6,0,0,1,1,1,28.72,61.09,2.27,0.0,125.7,478,1381,28.36
2101083,2,0,1,0,1,1,32.11,81.84,3.63,1.42,123.4,413,1311,32.78
2101102,0,2,0,0,0,1,28.31,38.73,2.15,0.61,94.1,481,1396,34.56
2101065,0,1,0,0,1,1,31.38,69.83,2.98,6.35,110.3,476,1309,36.53
2101068,5,1,0,1,1,1,30.15,59.44,3.63,0.0,89.4,502,1397,44.18
2101073,3,0,0,0,0,1,23.92,49.36,3.63,0.38,68.9,418,1433,24.66
2101127,2,2,0,0,0,0,25.13,44.99,2.64,0.5,84.4,377,1412,41.34
2101163,0,1,0,0,0,1,31.42,72.88,0.91,0.0,144.4,434,1398,35.94
2101073,4,2,0,0,0,1,27.65,44.25,2.63,2.74,82.4,389,1439,45.45
2101005,0,1,0,0,0,1,29.33,45.41,2.9,2.48,87.2,436,1383,31.91
2101039,1,2,0,0,0,1,32.84,74.57,2.07,0.0,136.2,443,1439,49.59
2101021,3,2,0,0,0,1,34.59,63.45,3.99,0.19,115.8,407,1437,38.1
2101126,1,2,0,0,0,1,28.24,46.7,2.0,0.0,96.9,448,1387,40.38
2101161,3,0,1,0,1,1,26.79,54.61,3.49,0.0,78.7,440,1376,33.08
2101043,0,2,0,0,0,1,29.81,40.72,1.55,0.0,95.1,489,1373,45.11
2101107,2,1,0,0,0,0,27.1,38.05,1.51,0.1,74.6,389,1318,24.96
2101096,6,1,0,1,1,1,27.93,62.33,1.79,0.34,95.5,415,1439,44.39
2101088,3,0,0,0,0,1,26.78,49.53,2.81,0.22,69.5,471,1397,21.28
2101177,5,1,0,1,1,1,31.23,53.32,2.78,0.0,103.3,493,1432,47.71
2101054,2,0,0,0,0,0,26.64,42.48,1.8,0.0,61.1,468,1374,15.64
2101125,1,0,1,0,0,1,29.68,41.53,2.72,0.0,70.2,453,1402,24.16
2101108,1,2,1,0,0,1,33.91,74.75,1.98,1.51,128.8,424,1398,54.78
2101175,0,2,1,0,0,1,30.8,78.81,1.8,0.0,138.7,483,1398,45.08
2101045,2,1,0,0,1,0,26.43,36.9,2.44,0.66,77.3,535,1386,25.6
2101186,5,2,0,1,1,1,31.06,62.33,2.96,1.79,83.7,486,1439,47.55
2101171,1,0,0,0,0,1,27.53,44.66,2.58,0.0,94.8,414,1439,16.79
2101090,4,2,1,0,0,0,32.83,59.9,4.1,0.65,107.3,404,1431,48.68
2101164,3,0,0,0,1,1,34.41,65.8,3.04,0.0,124.9,495,1366,23.2
2101129,2,1,0,0,0,1,29.87,80.08,3.49,0.24,113.1,353,1344,32.0
2101065,5,0,0,1,1,1,31.71,57.79,2.86,0.0,82.1,555,1312,21.83
2101170,5,1,0,1,1,1,28.54,55.59,4.42,0.0,75.7,438,1380,35.42
2101005,6,1,1,1,1,0,30.88,49.34,2.07,0.9,119.6,471,1401,38.96
2101028,5,1,0,1,1,1,32.29,60.85,1.72,0.78,85.3,453,1410,47.62
2101177,1,1,1,0,1,1,27.6,50.28,2.14,0.0,80.3,465,1436,43.29
2101158,0,0,1,0,0,1,28.98,63.7,2.98,6.45,132.4,450,1240,28.48
2101060,5,1,0,1,0,1,30.09,59.05,2.48,1.09,92.2,467,1369,42.06
2101197,1,2,0,0,0,1,27.45,50.75,1.49,0.25,85.0,408,1345,36.89
2101131,6,1,1,1,1,0,31.69,47.18,2.58,1.06,99.4,445,1351,40.47
2101049,2,1,1,0,1,0,26.96,42.98,2.59,1.36,61.2,489,1374,37.03
2101171,6,0,0,1,1,0,31.29,52.12,2.28,0.53,100.9,475,1438,24.51
2101198,2,1,1,0,0,0,25.8,47.63,2.39,0.0,69.6,462,1351,27.77
2101159,1,2,0,0,0,1,28.77,47.56,1.27,0.49,79.7,442,1436,47.38
2101125,3,1,1,0,0,1,25.89,46.76,2.37,0.0,66.5,455,1439,44.65
2101172,0,0,0,0,0,1,31.99,65.63,3.55,7.89,126.7,519,1392,13.12
2101161,2,2,1,0,1,1,31.74,74.6,3.8,0.41,125.0,438,1381,55.18
2101098,1,2,0,0,0,1,28.25,43.22,1.97,2.87,80.0,399,1340,47.46
2101151,6,1,1,1,1,0,31.06,53.08,2.04,2.77,96.4,487,1439,37.89
2101168,5,0,0,1,1,1,31.6,60.05,2.79,1.05,94.1,444,1426,33.12
2101007,3,2,0,0,0,1,33.74,66.37,2.47,1.34,106.5,350,1360,39.82
2101092,0,0,1,0,0,1,31.28,67.3,1.49,0.24,153.9,473,1348,19.38
2101187,6,2,1,1,1,0,31.36,52.71,2.21,1.05,108.5,390,1380,46.58
2101053,5,1,0,1,0,1,29.22,56.39,3.25,1.7,76.3,459,1377,33.08
2101123,1,1,0,0,1,1,33.72,73.39,2.2,0.0,138.7,402,1366,31.87
2101096,6,2,0,1,1,0,31.45,50.13,2.6,0.0,102.6,397,1439,60.45
2101117,0,0,0,0,0,1,30.56,68.93,3.3,6.76,114.5,461,1340,17.31
2101067,0,0,0,0,0,1,31.05,73.46,2.18,8.84,134.2,376,1428,29.66
2101127,3,2,0,0,0,1,33.87,58.59,3.58,1.21,96.6,391,1364,47.7
2101153,0,2,0,0,0,1,31.93,67.81,1.62,0.67,151.8,462,1318,38.85
2101147,3,2,0,0,0,1,26.74,56.27,2.31,0.0,78.4,400,1355,41.75
2101166,0,0,0,0,0,1,31.17,69.97,1.97,0.0,159.8,406,1312,30.77
2101051,4,0,0,0,0,0,31.73,61.22,3.07,0.0,116.1,430,1439,14.72
2101029,0,1,0,0,1,1,29.91,46.29,0.74,0.0,91.2,489,1419,38.25
2101108,6,2,0,1,1,1,28.53,70.29,1.37,0.0,102.7,463,1413,58.35
2101033,1,2,0,0,0,1,34.09,74.5,2.22,0.0,129.8,359,1304,55.25
2101125,2,2,0,0,0,0,26.16,42.35,3.01,2.71,70.3,441,1438,42.0
2101077,0,1,1,0,1,1,29.01,43.81,2.33,0.0,98.3,345,1322,44.23
2101143,1,2,0,0,0,1,33.85,76.57,1.45,0.0,131.1,491,1434,40.83
2101093,5,0,0,1,1,1,29.45,54.01,3.03,0.0,82.5,482,1366,28.14
2101112,5,0,1,1,1,1,28.92,56.67,2.99,0.1,91.0,508,1379,24.24
2101191,0,1,0,0,0,1,28.35,40.59,1.96,0.9,98.6,380,1339,29.95
2101126,0,0,1,0,0,1,27.95,70.59,2.28,6.78,127.6,417,1361,30.92
2101188,2,2,0,0,0,0,26.73,42.74,2.04,0.0,85.6,456,1413,47.62
2101049,6,2,0,1,1,1,29.67,63.71,2.28,0.0,123.7,509,1348,49.77
2101193,0,0,0,0,0,1,31.43,69.47,3.23,7.89,108.1,501,1343,24.57
2101043,1,0,0,0,0,1,26.87,44.28,2.13,0.0,93.6,504,1418,11.98
2101146,4,0,0,0,0,0,33.38,65.61,3.98,1.2,96.8,433,1376,29.35
2101010,2,0,1,0,0,1,32.41,74.76,2.91,0.0,128.8,479,1399,28.91
2101135,1,1,1,0,0,1,26.78,46.5,2.07,0.0,72.4,486,1411,41.55
2101176,2,1,1,0,0,1,31.16,75.53,2.74,0.0,129.9,396,1403,36.66
2101054,4,2,1,0,0,1,27.58,43.65,3.54,2.36,82.8,504,1331,53.31
2101032,6,1,1,1,1,1,29.56,62.27,3.45,1.08,128.9,432,1429,48.64
2101075,3,2,0,0,1,1,34.87,65.74,2.86,0.44,113.8,509,1418,53.48
2101014,1,2,1,0,0,1,28.71,47.72,2.39,0.0,74.9,488,1370,49.05
2101001,0,2,0,0,0,1,31.66,73.29,1.17,0.0,137.5,478,1366,59.85
2101086,2,0,0,0,0,1,32.23,82.07,3.02,0.0,136.6,448,1360,20.15
2101166,5,1,1,1,1,1,31.29,59.39,1.89,2.19,94.1,471,1334,54.93
2101081,6,2,0,1,1,1,28.77,67.77,0.9,2.15,112.2,476,1282,53.03
2101055,0,2,0,0,1,1,29.29,73.31,3.3,8.54,115.0,424,1417,51.72
2101045,2,0,1,0,0,0,24.91,41.05,2.24,0.0,71.2,525,1400,13.28
2101016,1,2,1,0,1,1,27.44,48.31,2.15,0.0,85.6,489,1363,49.68
2101079,1,2,0,0,0,1,27.27,46.74,1.9,0.0,86.1,477,1341,35.38
2101063,0,0,0,0,0,1,31.2,72.84,0.65,0.64,156.9,434,1380,24.1
2101090,5,0,0,1,1,1,31.34,59.47,1.24,0.69,92.1,434,1416,36.03
2101065,0,0,1,0,1,1,29.95,69.61,2.58,8.23,134.8,505,1301,17.95
2101118,6,1,0,1,1,0,30.84,53.37,2.88,0.0,96.8,415,1380,44.07
2101145,3,0,0,0,0,1,33.19,65.54,3.59,0.63,116.9,518,1439,18.58
2101003,3,0,0,0,1,1,34.45,69.44,3.83,0.0,113.2,474,1359,29.42
2101002,3,0,1,0,0,1,25.07,53.57,2.09,1.46,67.6,399,1381,19.94
2101056,0,0,0,0,0,1,32.04,70.35,1.59,0.44,140.4,400,1347,21.83
2101046,0,1,0,0,0,1,30.77,67.15,3.11,8.71,108.8,453,1357,37.27
2101018,6,0,0,1,1,1,28.68,60.55,2.54,0.6,113.9,529,1439,19.3
2101179,1,1,1,0,0,1,26.76,42.13,2.36,0.0,96.1,514,1439,35.45
2101018,0,2,1,0,0,1,29.53,45.79,1.88,1.45,91.8,469,1419,45.69
2101171,4,0,0,0,0,1,27.97,47.2,4.37,0.0,87.3,426,1424,24.25
2101014,1,1,0,0,0,1,27.8,46.1,2.77,1.08,89.1,460,1333,40.1
2101126,0,2,0,0,0,1,30.48,44.83,1.51,0.0,90.9,435,1361,47.59
2101077,4,0,0,0,0,0,32.58,59.62,4.04,0.0,102.3,300,1339,23.92
2101112,6,2,0,1,1,0,31.05,47.96,3.22,1.71,110.7,469,1427,40.54
2101104,4,2,1,0,0,1,28.5,52.69,2.86,0.0,92.7,473,1436,48.0
2101045,0,0,0,0,0,1,31.85,72.39,0.47,0.0,132.3,536,1341,19.11
2101021,0,2,1,0,0,1,30.58,73.82,1.22,0.0,142.2,412,1439,38.28
2101175,3,0,1,0,0,1,26.61,51.47,2.79,0.0,78.7,460,1419,28.49
2101146,5,2,0,1,1,1,31.67,57.26,2.85,0.11,83.4,463,1364,66.92
2101152,5,1,0,1,1,1,29.11,51.54,3.52,1.47,83.4,523,1439,42.24
2101123,0,0,0,0,0,1,32.04,75.07,1.67,0.46,135.8,412,1359,22.57
2101103,6,0,0,1,1,1,29.22,62.0,2.47,0.0,106.7,449,1437,22.6
2101170,1,1,0,0,0,1,33.04,75.43,2.43,0.53,128.5,408,1351,24.41
2101033,6,2,0,1,1,0,30.85,50.34,2.33,1.24,104.0,398,1372,49.15
2101121,0,0,0,0,0,1,29.57,65.35,2.92,6.77,141.1,486,1378,18.12
2101043,1,1,0,0,0,1,34.02,78.22,2.41,0.0,118.7,452,1388,37.46
2101130,2,0,0,0,0,0,25.75,43.27,2.05,1.13,67.7,418,1439,10.0
2101076,3,1,0,0,0,1,26.07,49.65,2.82,0.0,68.6,403,1340,36.98
2101086,6,0,1,1,0,0,29.81,57.86,2.15,1.87,117.6,494,1427,21.18
2101066,1,2,0,0,0,1,33.4,71.54,3.42,0.0,133.2,449,1415,45.83
2101119,0,1,0,0,1,1,29.55,43.34,2.31,0.0,77.1,514,1355,32.97
2101013,6,2,1,1,1,0,33.71,52.1,2.82,0.0,111.0,364,1412,59.25
2101154,6,0,0,1,0,1,28.21,64.52,1.69,0.66,110.4,500,1343,32.74
2101081,3,0,0,0,0,1,26.18,52.15,2.58,1.77,78.5,436,1324,19.43
2101196,5,0,1,1,1,1,31.97,62.45,3.2,0.0,93.2,542,1385,33.87
2101090,0,1,0,0,0,1,32.48,71.83,1.61,0.0,157.0,424,1402,40.78
2101025,1,2,0,0,0,1,26.51,42.22,3.12,2.5,71.9,400,1400,51.28
2101058,4,1,0,0,0,0,32.7,62.52,4.03,0.0,103.4,428,1364,40.41
2101092,3,1,1,0,0,1,27.78,51.26,2.75,1.94,64.5,456,1397,30.81
2101077,5,2,0,1,1,1,28.54,60.03,3.43,0.0,91.0,391,1337,54.65
2101053,5,0,0,1,1,1,31.33,66.74,2.63,0.29,89.7,466,1397,22.22
2101067,6,0,0,1,1,1,29.18,62.78,3.35,1.04,116.4,402,1414,32.56
2101146,0,2,0,0,1,1,28.66,42.88,2.0,1.89,91.4,426,1366,52.06
2101075,0,2,1,0,0,1,29.15,41.0,3.0,0.0,94.3,493,1437,48.53
2101031,4,0,0,0,1,1,26.83,52.05,3.25,0.0,103.1,539,1327,22.93
2101124,4,0,0,0,0,1,27.77,51.09,2.92,0.14,88.6,427,1314,18.81
2101148,6,1,1,1,0,1,30.92,63.28,1.13,0.0,120.8,512,1432,37.7
2101099,0,2,1,0,0,1,30.69,70.68,3.27,4.17,127.3,439,1387,46.66
2101145,2,0,1,0,0,1,31.63,74.55,4.28,0.0,113.7,500,1434,18.48
2101040,6,2,0,1,0,0,32.31,54.78,1.28,2.55,104.9,430,1376,43.72
2101029,0,1,0,0,0,1,30.62,70.04,2.92,7.7,140.2,463,1439,38.62
2101159,4,2,1,0,0,0,33.7,68.91,4.41,2.89,106.5,460,1434,49.73
